"","WT_rep1","WT_rep2","WT_rep3","14_rep1","14_rep2","14_rep3","15_rep1","15_rep2","15_rep3","16_rep1","16_rep2","16_rep3"
"POT010845",25.7407000035377,25.8797722472613,25.618461232153,25.6779082113384,25.8730974829317,25.7801664736137,25.8921266139715,25.7885293676729,26.0188192339375,25.5623526053852,25.6653025165817,25.8129395301896
"POT006884",24.3190000446295,24.2177843867033,24.234399382778,24.37484368109,24.2740522022918,24.2227300574751,24.53284909234,24.3502982460607,23.9670165299064,24.3335402841166,24.2597587773964,24.2479315686078
"POT004176",22.4868693841264,23.0129081967761,22.9322536867661,23.1045200536564,22.914753730322,22.9370404205342,22.8667642703457,22.7854245297205,23.2205471946839,22.7335756200562,23.0385365852175,22.1657939549711
"POT003783",22.9534746460578,22.9373458003417,23.2465405581861,22.4664021258552,22.8008872641531,23.0987177215439,22.8250472783485,22.8937844105989,22.8805431236039,23.3231988308416,22.7524214831308,22.6530943497922
"POT008246",25.9768586300732,25.7100925693377,26.0049818092608,25.9889755166821,26.1414117998497,26.0553589023923,25.9382929646534,26.3693289628641,26.2926350581185,26.2801905089676,26.1327711256638,26.2879236963539
"POT007584",25.3090741169534,25.3812289813875,25.5240256065923,25.2155644000513,25.3105656332673,25.4457223979688,25.198055298081,25.2296403042582,25.6474619398718,25.3709589953652,25.3226144863214,25.5422981558589
"POT000062",28.9545188915819,28.9817709439778,28.9691155232864,29.0878033671744,28.9930747762596,29.1191433398361,29.0240085995623,29.1103578925313,29.0240350281148,28.9864712982721,29.0083574495528,29.058685919051
"POT004959",22.7428340731009,23.2816414319249,22.6180915071301,23.0761044582718,22.7888131045596,22.3087200890245,22.9260215769929,22.7372531205048,22.7606671641819,22.7306144180485,22.7432450973319,22.713683532713
"POT002325",0,19.2662283691317,20.5811380453427,20.1198428806454,21.5651857718857,0,21.1625093454481,21.4263937599199,21.7064504879464,21.6179122124004,21.3815260529522,21.21483846356
"POT000115",26.1333788362215,25.1038560522451,25.6353060675942,25.5924344530068,24.9636253196707,25.3200681079227,25.4443959269533,25.0473509399588,25.4880592964773,26.0010559309212,25.7521560247104,25.5986943075905
"POT009476",26.1733706261948,25.8876019822607,25.9848537139932,26.0399466583113,26.1775965498523,26.3444008928895,26.1533490036056,26.5158696832389,26.1143403082126,26.0249385933211,26.2181170902618,26.0456648553127
"POT009423",23.7812676529649,0,23.3189311101602,24.0796892004481,23.57403910664,23.5449823501851,24.0638986357514,23.516651289623,23.9548239216245,24.2251597672203,24.0763491556645,24.0088115682566
"POT010691",25.7128758202571,25.7198888622712,25.1271523974929,24.5752516253058,24.4780309274913,24.594286784155,24.3086228896878,24.544923410545,24.1684438146911,24.2204438693281,24.0765938115607,24.2586091622823
"POT000842",0,22.2585947862948,22.5727446291724,0,22.7951304430529,22.596165182414,22.8867325569411,22.4802024721609,22.8480643221789,22.8205358142397,22.8070144545137,22.7269199344907
"POT003228",23.434790077097,23.5333839190527,23.7305522297901,23.9649034646574,24.0337227610982,24.1989545470448,24.2299336243854,24.0690720930741,24.597813879466,24.2762550617897,24.3120209760523,24.2805091292741
"POT008091",0,22.4838964512054,22.2417923388704,22.004737558125,21.9043347345787,21.8214703787945,22.0400930261023,21.8660850709103,22.0215412128631,21.7312361532401,21.9290055102381,22.0995365907914
"POT006798",20.9726012308266,0,21.3397369400323,21.1754204125793,21.0839467147252,21.3292620245609,21.3021792628148,21.4947755210681,21.2314579284553,21.2905273951565,21.0207955113946,21.8712088985498
"POT003764",24.6939705415071,24.309317027038,24.3733840005525,24.6993822459319,24.611555282517,24.4758684754716,24.9241557456119,24.4745694467266,24.7101976952197,24.7828678694655,24.9498466543485,24.5402595534611
"POT006640",22.23657599973,22.8253773056757,22.5021043618962,22.3874020826293,22.5413708012019,22.3629775824919,22.1214563682446,22.0571535514577,22.7523193895187,22.103287808412,22.0754843723956,22.1422379651658
"POT003189",25.3565914008777,25.0866701274499,24.9967961920998,24.5959945199615,24.8657075996781,24.8222098132876,24.8488093531023,25.2334488221632,24.4914885999423,24.8911069104368,24.7490383404755,24.655181735934
"POT002700",22.5490551357375,22.4681685949592,22.2512154033759,22.7908026723192,22.3938565177951,22.3381868683992,22.6055545720758,22.6838675863005,22.5433783333625,22.6054867523535,22.8497830441369,23.0053716683687
"POT007838",24.1127506490348,0,23.4630124153042,0,23.2209456660369,23.1505356793731,23.6602510011402,22.9428316120875,23.3376970258862,0,23.466626164219,24.1480234344689
"POT006576",23.4917943917238,23.5179730442192,23.6806737188936,23.7536868440535,23.7658752722871,23.5741546285235,23.4282865572594,23.7218193081594,23.7331411387878,23.7156537120589,23.808429266092,23.7663808956199
"POT003211",25.6916830399029,25.7388977287403,25.922999712664,25.7704951317401,25.738537003446,25.7973142104984,25.9296286441837,25.8033875814373,25.9538475983875,25.9684454959988,25.8001071861198,25.9716500230423
"POT004149",22.6504014262762,23.4024958267993,23.2320291275227,23.2088541094114,22.8885173345389,23.173881440204,23.2124655117673,23.0151904305442,23.3100801925779,23.0346800958636,23.0305607253741,23.1990294591637
"POT005476",23.1898010371159,23.2344286208673,22.9434756324525,23.0078369071393,22.9357463301133,23.3393291878865,23.3136824292581,23.3001972509532,23.2685659859292,23.4723398154134,23.1238732212441,23.4037963723132
"POT004859",23.851385339377,23.7507257929991,23.8615488846785,23.6780963264424,23.9749130742013,23.8284216422209,23.8350889430476,23.8472806694722,24.182605912666,23.9228863262244,23.9791069580875,23.8896688310474
"POT013678",24.3251906974812,24.385678644629,24.3590406564105,24.4504813277408,24.1804828523604,24.2603332416082,24.3487459812306,24.2817829072906,24.5068809000116,24.3636594265228,24.5422686314589,24.3783541314673
"POT002450",24.2824900760911,24.4333261550628,24.2219929731895,25.0980430094665,24.4988706268297,24.646857945669,24.8079872864998,24.4202763703321,24.8917095496349,24.8648579281313,24.8955974693262,25.0219986116458
"POT002652",24.0253822427269,24.554323256745,24.3185863883978,24.6459240024253,24.4557576477735,24.348408311237,24.2330830550946,24.1551455751279,24.6874175477251,24.3947332457372,24.5594671851959,24.5149673032243
"POT004794",22.5205170149736,22.3962629718706,0,22.2641619419863,22.6091895617778,22.0876091607162,21.9527639938387,22.0199137306233,22.119082967517,22.2099994419816,22.6702931786591,22.3953217939116
"POT001183",26.1311427683024,25.9370134721534,26.0787327827208,25.5046703831816,25.4604836437164,25.2618042629037,25.29070315139,25.3864353690319,25.2777454127036,25.3525561698269,25.6276458693147,25.4073344200396
"POT010683",24.2362256255101,24.4421507820483,24.2677091090236,24.1342213659955,24.5901799517077,24.4437322338113,23.9791942011584,24.4585763299614,24.4491592270675,24.217340662574,24.2970511530845,23.9372380266141
"POT005932",25.90671722668,25.7123510893861,25.7836922880676,24.7598447136048,25.4907850327735,25.0824937473264,25.2332293730502,25.1574989804952,24.7859133742904,24.9677201977857,24.9219789137529,25.1021346261162
"POT006000",21.9348469727707,22.114642145539,22.4014545455986,22.2388805083884,22.149171545911,21.8500311348221,21.7074619296079,22.0382518929039,22.0673660815476,22.4501540632754,22.072216362479,21.9981400130354
"POT010716",26.9483768570107,26.9570403839454,25.9823532057644,27.0348563777362,26.7391810924968,26.9167274120719,27.0644538229493,26.705301219932,27.0932547439082,27.0177578824287,26.6805664194223,26.8397810296247
"POT000665",25.3203780427675,25.6562188410571,25.3483407677533,24.6217062623108,24.7400565923968,24.5540304367069,24.6154334217836,24.4289254550338,24.3309447710809,24.2906680018562,24.3525898434306,24.9344960713872
"POT005340",22.4431631108616,23.4160934302,23.8051849336505,23.4498519070943,23.7987731643428,24.27930508317,23.7610122506908,23.6727119242795,23.9454774148148,23.4598898327231,23.6960421203168,23.8821302983762
"POT009858",20.7460779774186,20.2318680429898,20.7439435698901,20.4389826683396,20.6003231025392,0,20.3402804303536,20.3804695204693,20.6329845506411,20.6505329050837,20.4711988940088,20.2478301860837
"POT003162",25.4580756332262,25.3529938653817,25.1185048488794,25.2541457309509,25.67734371881,25.2306666639017,25.4615144191074,25.3337108779562,24.952915036728,25.1109203729438,25.0713245448055,25.2507529362661
"POT008999",24.5436851215491,24.046934805934,24.2324244405929,24.0699734958156,24.6650313791716,24.9181615366301,24.5674390215039,24.5491609219725,24.8938862242665,25.10185419945,24.6813173481887,24.3279335949107
"POT008402",26.4756056711858,26.9660924446586,27.3743462286257,26.9617942781858,26.9790197097406,27.0810108619007,26.9776011840784,26.9856573046971,26.9498243958603,26.9450308291307,26.7570998205138,27.0498867615426
"POT000489",22.7994452702357,23.0647375028102,23.0548705700779,22.9905257355631,22.8404583162979,23.4734550617965,23.1119233335132,23.7954079301474,23.1926329531146,23.10360797331,22.5958010781066,23.681210096578
"POT001298",24.1002908236848,24.2796593187012,24.0524181337383,23.9781469359445,24.0761044582718,24.0748803483693,24.0708743357081,23.9388537877795,24.1481786380666,24.071610968372,24.0425163900007,24.0717746134539
"POT002149",21.9235030408621,22.3913935966012,22.4583885890488,22.1186078184692,22.4991870260032,22.1363979084277,22.0961939670613,22.7882953672033,22.4010899195506,22.4783272397589,22.2512154033759,21.8915241489997
"POT003267",21.6533349356628,21.8968172261684,21.6634469181326,21.6822179470752,21.820107269742,21.8359563237723,21.6874389065875,21.5312196204128,21.6623606658482,0,21.6908948740027,0
"POT009665",23.1897105652179,23.6566552939544,23.5881793441473,23.05102435363,23.3610506345012,23.4080798732646,22.9632460657749,23.1105540389229,23.0954375887479,22.8097838264732,23.0392731751429,22.8385553413962
"POT007373",24.6431736011635,24.8338351384072,24.5551428368098,25.2955105602336,24.6488885581397,24.9998954307587,24.8550981070465,24.8843214628414,24.9358901752743,24.7972894697474,24.8304057262796,24.557598787132
"POT002766",22.1632467311227,0,22.2565231471014,22.1311938049819,22.0509911519721,22.3412853480126,22.1643827961471,22.1196845984153,22.1393365068963,22.3300557593431,22.4170469203972,21.932361833469
"POT003738",23.9674563625494,24.1677550130352,24.0810718324391,24.5080907072447,24.0322098852976,24.2534245276561,24.363392075113,24.1721118796981,24.4028861135705,24.4866484676508,24.4707894304974,24.3683966881687
"POT007535",0,22.6648361286789,23.2237613432261,23.3174137179038,0,23.0807141018244,23.1475577234709,23.4101521530584,23.0088970334408,23.1915641060769,0,23.1903738940884
"POT001062",23.9635812255025,24.4039913530601,23.9874583275205,24.396040804662,24.001786137582,24.1712721048127,24.1419574337696,23.9997234253885,24.258034011015,24.1388367424362,23.9865038484642,24.2050098606633
"POT000302",24.9645950505627,24.9157933265483,25.2629155035949,24.6261702226803,24.8240081700104,24.7925810117184,24.8349925352129,24.6475168358989,24.8023278182164,24.8428287160828,24.6127929231037,24.5127992855567
"POT005288",26.6789559689769,26.7915381175452,26.9095353269437,26.4836074307004,26.4236941489834,26.2878884790359,26.3071293624936,26.5880649398777,26.5523309074686,26.5249821027386,26.4463536224285,26.4819921548185
"POT003575",22.9741603804716,22.2903023959295,22.2302268848887,22.7648634936911,22.5858666167971,22.7595298244695,22.1369610823139,22.9220333745989,22.7441284030949,22.8384014559769,22.9646919878114,22.8593133520015
"POT006780",24.2140083743306,24.2215505417909,24.1529816867243,23.82628934147,24.2657077481624,24.2550106992751,23.9064649330862,24.3741803730135,24.0631580536523,24.046934805934,24.0755333362349,23.957394702125
"POT000023",24.050841735055,24.3682634568771,24.4052905517079,24.5619157912843,23.775652876103,23.8598441309361,23.5048218965395,24.1817722258235,23.6167238216807,23.8258042878256,24.1357092861044,23.6386515610959
"POT002773",23.1879301306,23.2179914112682,23.317689726139,23.7492941420047,23.4669994841955,23.3077200115487,23.3404162709489,23.506517759923,23.6957236094334,23.6396454189459,23.6515186143927,23.690298137782
"POT008556",25.0107759877023,24.5203131826738,24.1427365529984,25.3033365030242,25.5571020868953,25.1326142555692,25.0682111374834,25.2801905089676,25.1215512231077,25.3224425752333,25.299813095701,25.1213140742552
"POT000788",26.4846986408676,26.3272654941513,26.5114576992871,26.8083310601057,26.6383753679217,26.8913387245356,27.0911372110549,26.7025297242383,26.9247900366931,26.9691704297597,26.7426542131706,26.9294254779034
"POT005804",24.3490835722093,23.9601377215209,24.1927984783112,24.2341800782186,24.7397476530956,24.3747773640043,24.3436048484346,24.8442184342214,24.325808304234,24.6709846627252,24.5833665365292,23.9265102795011
"POT002804",22.9488491369949,0,23.3473272358467,23.3229238746676,22.9274510181562,23.0646223930699,23.4430366086,22.8844612114772,23.2889798163402,22.8793656192785,23.4318607460583,23.3559532408623
"POT005648",27.5215567110096,27.6612572827739,27.8383389353363,27.7530236884266,27.571379547041,27.3826147923009,27.6683763600903,27.5503211228609,27.7266341519838,27.6347800367153,27.5829073354301,27.6006662202307
"POT002621",22.1049518905389,23.3353816309408,22.7945554785193,21.8775881982575,0,0,0,21.2387639128381,21.5178769574337,0,21.337669807536,21.748250186666
"POT002501",22.3060516736456,0,22.3986915101843,21.9241194919829,22.3442417191337,0,0,22.2379183131739,0,0,22.1858300164898,21.3553618512082
"POT001822",26.6742485274786,26.6214268056434,26.7840668681141,26.5912077563398,26.2995511130047,25.9081155091727,25.8095826859607,26.3682301471316,26.0366389716829,26.3645780693084,26.1974742350893,26.0508209814815
"POT011785",24.7513389230725,25.3770304365025,24.8292930395406,24.579055777438,24.8302606418847,24.9252882126944,24.7329859351901,24.9429747525712,24.6607950243153,24.3063298639745,24.837015748063,24.7186352985639
"POT004875",21.1680305731623,21.1783414648263,21.1826513726412,21.6726687679343,21.4912561548321,21.3609970714114,21.3348362916635,21.3326528708292,21.5399047196718,21.7082621516658,21.05920184905,21.5250657659876
"POT004092",25.9069694761612,25.7527430307942,25.4425304886016,25.9513594264652,25.4619514953604,25.5341857875537,25.8548603955169,25.4657235752549,25.6655193898266,25.7247361595498,25.6939173849683,25.7860879215021
"POT005678",23.4150619206086,23.1243150831956,23.2968411690887,24.1160869125917,23.3819220532404,23.4350445206675,23.9507367123945,23.6316753194196,23.7655718132064,23.8388438323236,23.8275497182533,24.0994081714451
"POT001603",23.4669994841955,23.6089640525876,23.4511104739026,23.8715473342649,24.4959467378892,24.7421659088705,24.2712760767728,24.4673727075945,24.4963125482384,24.3705932299827,24.2021722608068,24.1223414378621
"POT007271",23.1627705459802,23.2829142110466,23.2586810400713,22.9314242926061,23.0916335976088,23.0750762757639,22.9513950020094,23.147650877698,23.0314023690449,23.1170862890516,23.0323107930562,22.6897438044804
"POT005627",25.3282760907082,25.1494584310659,25.0119277719739,25.3274539641549,25.3506017547952,25.2898593261282,25.4789875502286,25.129316037236,24.9257862167302,25.2755803493169,25.2593277790738,25.3372206306045
"POT003208",26.1263254237464,25.944204281002,26.1222426846848,26.0488688113523,26.1550683492605,26.0918635725023,26.2917572393869,26.2864085748489,26.1412948514425,26.1237824649847,25.9387640707284,26.0610988842226
"POT009496",23.8902256770013,23.8911532762365,24.0510077528965,24.2205176739088,24.2689228678211,24.4514878299467,24.3609836803283,24.061675747983,24.3035455438188,24.4518022179365,24.1669126974968,24.0854549534098
"POT009514",22.8281504334522,23.3663969257441,0,23.0136239123117,22.8166157363519,23.1252457066655,23.0197101661932,22.9808159613456,23.1772315531606,22.994173862307,23.2432605829363,22.6743293560131
"POT013985",25.508574346217,25.4239986282854,25.3318673961103,25.5756555718409,25.3469216236306,25.0897843972607,25.3849544496906,25.4530276768969,25.4728665669725,25.445438256833,25.4402190603637,25.1310838775825
"POT004066",23.1489699168029,23.0546884377453,22.9628931819239,23.1279238122069,23.1730732033953,23.1553926701279,23.1339392712834,23.2855975073786,23.420212109178,23.5534446182716,23.6771286159259,22.9397147877176
"POT008959",25.4659726217205,25.1400468115359,25.3598114790304,25.4522108199268,25.4222670477124,25.2843623987253,25.3727864325863,25.4222991329138,25.3054951320085,25.4689888942025,25.4197622009353,25.4508273920819
"POT004044",26.2991143694295,26.5793147865323,26.6883250206314,26.2152681435605,26.2313993311465,26.3059125583627,26.2547584704126,26.3297136858286,25.9701583891187,25.9349234399507,26.3095772424651,26.2433078036079
"POT011766",25.5066993413931,25.8054555735225,25.3516466853035,25.4543462388487,25.5244441516886,25.4903566064473,25.8323870854493,25.5162304772656,25.4050308055595,25.577558369277,25.6265044635593,25.7229919661935
"POT001327",26.2821188556922,26.0324411217992,25.8347997002142,26.3884239900849,26.1945466187822,26.2727003981846,26.31905174332,26.3294570774549,26.3442992946471,26.4965106567892,26.5412792147412,26.5223502108938
"POT011135",22.2338291215689,21.942491596509,22.2104157012189,22.0508251322201,22.1880961962164,22.0647046152502,22.1393989652829,22.2187157633869,22.3157565586817,22.3387309428653,22.2615532190826,22.0060740056878
"POT010083",21.8241927392331,21.9736525279954,22.4235242536537,0,21.4486930551298,21.3011188064242,0,0,0,0,21.7327272254179,0
"POT010053",24.2437254576375,24.3815260529522,25.2935123430594,23.6638377688256,24.8036092938588,24.336063015283,24.2227300574751,24.62472095005,24.0669392632626,23.9625225609598,23.885951021901,23.9107708049551
"POT009145",25.8959440960406,26.2726648072818,26.0577154708786,25.8278888624169,26.1689028331617,26.1502722540909,25.8285911218147,26.3113627885395,25.7506746870624,25.6750027510837,25.9303507815569,26.1333004363388
"POT005525",24.9280929010396,24.8512900144543,24.7502146521467,24.9760501220962,25.2367000701972,25.0228875832518,24.6209236471888,25.0774905283829,25.084198197362,25.0538685575878,25.1000902683163,24.9969254600575
"POT007975",24.9541583183643,25.0767161239521,24.9368787226982,25.1191779785507,25.2732341563915,25.0985651357102,25.442245718056,25.2456487368118,25.316274625446,25.4289893292525,25.2283563270478,25.2251965495529
"POT005011",24.7721325113743,24.1740948611407,24.783417534209,24.6643261833338,24.7914884371085,24.9733372192758,24.2992890827256,24.7163866026212,24.814945005997,24.7279067478053,25.0317052406096,24.7469902937946
"POT007702",26.5806091349586,26.7113535746253,26.6261702226803,26.2655468039429,26.5237265714495,26.6375464710067,26.521616613022,26.5932041716601,26.3262370423101,26.344079140574,26.3775766078479,26.556239759842
"POT008615",25.8526239905465,26.1252220541822,26.040281191445,26.1480816377747,26.1391100725754,26.056703031515,26.1949410671896,25.9448968264642,26.239689130677,25.9582358592114,25.9247900366931,26.1493615167863
"POT008309",23.9001201726881,24.1177521556303,24.4694858183583,23.9664885536733,24.015122356414,24.2040397307661,24.8946264712331,23.8681593991481,24.2187453210558,23.8675939689857,23.9563314864231,24.1194946368138
"POT005673",27.855074337656,28.3408746385516,28.5644183994419,28.0344366235753,28.1372640883974,28.3117265608623,28.128932719468,28.0012062978024,28.1626457133904,28.0637340948023,27.9234304998805,28.2214952283248
"POT006428",24.7752007387138,24.9708824629018,24.8293898289835,24.7503680134183,24.8837623328893,24.8651884154202,24.7983776616219,24.8094600255425,25.080746626455,24.8809634280617,24.8176309076698,25.2261893182158
"POT007472",25.1525562555718,24.414739422554,25.10976530873,24.7641041938152,25.3224081905573,25.015037259234,24.9246994407534,25.1775585336718,25.2736254536077,25.3591412218505,25.0798519318274,25.0809905378153
"POT002449",26.9637796386471,26.9567081316027,26.9026522268602,26.377460770597,26.7054330632075,26.6895252106871,26.8442184342214,26.6210075191185,26.5973308358325,26.6044181709784,26.5138385339072,26.3969227374704
"POT009883",24.3977388614929,24.6916830399029,24.3481381183266,24.5321356815004,24.3926386833572,24.6224884531197,24.5769820289686,24.2959308851004,24.3813280120393,24.3117438810662,24.3095945884916,24.2899648312808
"POT007672",21.6767198320683,20.5926796672254,21.3487864963193,20.925568927018,21.2219929731895,21.0233699385418,20.5206608792601,20.944780680751,20.9161943739333,20.948207511438,20.9588641933751,20.6901275963738
"POT005553",22.0376488295493,22.1678162531677,21.8344911105944,21.8561625741728,0,0,21.9724259401273,0,0,21.7443542781916,21.9464237195234,21.8144072250914
"POT010124",24.483146107817,25.2095161332829,24.5117140537476,24.577558369277,24.9984327310243,24.7064083291515,24.7903453146324,24.6583997863567,24.8645273651182,24.6239957674139,24.4367608419954,24.7205152359013
"POT009642",24.6485594637291,24.6748680972124,24.4007382285626,24.3721221777558,24.5498072249196,24.5590003124793,24.4234216656538,24.8124989304011,24.484806180284,24.3167234662085,24.2116340556858,24.327179817828
"POT007616",23.1138000205979,22.2565519402487,22.3191516888688,22.2807639748644,23.4669994841955,23.1356623226108,22.5406852388411,23.1828180469622,23.0062281315403,23.1924072063272,23.4961906217612,22.1367420963694
"POT006842",24.6322302234769,24.862400506739,24.527728502007,24.6218739103316,24.563894956838,24.5900085797243,24.7223406071862,24.4075613378863,24.4118336913786,24.4079502568914,24.5119552869294,24.4338355138363
"POT004251",22.3462724067937,0,22.6163424323058,22.3283034868597,22.6413885373011,22.7097981761089,0,23.0626970550733,23.0786147127415,22.8656132164364,23.0624994391506,22.527573410068
"POT000036",21.3683700428947,21.2789507606393,21.6782682959322,21.3301378449192,21.3847437065225,21.4406056116771,21.3574038066874,21.4998925895939,21.637767556754,21.3254240466632,21.3604077461363,21.3862708974879
"POT008248",27.4608429369333,27.0940606062617,26.9818525836259,27.0539306860356,27.2742655293061,27.2233378686429,27.2766632871511,27.2787912871055,27.2024712184913,27.1741710752532,27.2284847762035,27.1237627346075
"POT004101",0,23.1736374918964,23.8760522404729,0,23.3854811729681,22.7874785575224,22.5468906928189,23.1611257306486,22.141489760188,22.8261729434675,23.0160410862611,23.2148829191502
"POT008878",23.5369443725895,23.0978823172141,23.0918434007328,22.0514890966292,23.5188135307218,23.1222466349417,23.3321064989079,23.4256000926517,23.4067831852024,23.459139406157,23.7929284756464,22.4492977896814
"POT004891",23.6062551892522,23.9670165299064,23.7885542591064,23.9642865705222,23.9965376214313,23.9966238168035,23.976399802772,23.8014399755019,24.0357374641476,24.0090679486218,23.943421975068,23.8365342880082
"POT003063",24.3295084027812,24.5067598634713,24.3156874690549,24.2593277790738,24.2191886134362,24.3766330910676,24.3763681332999,24.3203780427675,24.4418342835627,24.2800134672758,24.3177587199479,24.3898849472132
"POT002852",25.8303331859059,25.6527771525598,25.7273874565173,25.8669575950509,25.6921355081647,25.7638256837021,25.9767493987126,25.6952988188404,25.7833675733397,26.0182249732908,25.6582635738238,25.8744818133069
"POT006621",24.1175143814162,24.0874796752187,23.9398403072877,24.7314847723132,24.1491095091867,24.0594494299289,24.3290977490356,24.2371014015635,24.2886982599301,24.5098431276652,24.6255572465437,24.0772460245198
"POT001431",26.2502469430607,26.1517243686366,26.4188780439148,26.8624241557327,26.3874875431403,26.3640770639412,26.6823090477904,26.2392885186242,26.485681560124,26.5784512419888,26.48120693923,26.7278029044999
"POT004474",25.9077488776482,25.8632279909505,25.9206621510704,25.6535153487403,25.6909108546148,25.6520659398065,25.8931687476333,25.7674421281619,25.5364701528331,25.4808680867948,25.6147316330996,25.6285082843017
"POT005914",23.5432131126978,0,23.9318390492876,0,23.7539928130994,23.8046927310457,23.6586176996629,23.7129282828488,24.2124506685385,24.194377536445,24.4160934302,23.5736924854777
"POT006186",22.2678233886871,0,22.3919179746318,22.6600551025669,22.4361635395647,22.2013797232042,21.3869549759035,22.6067070198355,22.2129997663198,22.683139406727,0,22.1127665543001
"POT003137",22.5943893053286,22.792273188053,22.6305870879504,22.7185830430976,22.8033136697245,22.8766518332047,22.6525474144685,22.8446973371439,22.6473960618818,22.7382432033534,0,0
"POT004069",23.164935153127,23.3255338449844,23.6342261127151,23.596165182414,23.1188612507688,23.0605712640004,22.9996030094263,23.0736715411129,22.7846859605477,22.6507739184481,22.6885704740312,23.0016658936702
"POT010896",24.6730355557253,24.309317027038,24.0536614434366,23.8167524356445,24.3769642198627,24.2207390649996,24.0410962911225,24.4497889499238,24.1435930984533,23.9911834256214,24.1744758914472,24.0104345416228
"POT007415",26.418427719383,26.0821891692348,26.2428355273262,26.7979820504476,26.3043988128467,26.2242583070056,26.5235172099639,26.4231811964407,26.2738566248142,26.4921765403269,26.3910493699086,26.1591556344836
"POT006838",23.8289058168205,23.6136923589439,23.8809167336127,0,23.7987731643428,24.0582111004423,23.8182162586546,23.8260953395816,23.3976735885581,23.8232793766357,23.2908085948535,23.7829678240878
"POT003614",23.5178529347373,23.6819606904695,23.4405042311886,23.4280309189064,23.5011811769739,23.1688875348987,23.1693158249541,23.0655101447298,22.9928436241183,23.3052167806589,23.4050957464809,23.3679969573767
"POT000160",0,22.9343790852906,22.9817219579713,24.5376554100809,24.5087556690402,24.7946149682362,22.795843873492,24.0624170911931,23.8007490532237,23.6514091243884,23.7209848377199,23.9381358951027
"POT005615",24.1843475208524,24.4216893920326,24.1751614925039,24.3792799958389,24.2258952357522,24.0526668814112,24.456509834986,24.2562351840185,24.2513309969934,24.4420874879056,24.2754027409452,24.5640112938303
"POT013010",24.2969111671499,24.213860093839,24.3594428761169,24.0613461397931,24.1297483760744,24.3269056193969,24.2036664301091,24.3129211673763,24.3061907755154,24.0485986223344,24.4149974267647,24.2883462371284
"POT000403",22.5683439762432,22.2426647432272,21.8225210407812,23.0461688055711,22.6553892166104,22.6333172166936,22.7491918268356,22.7455446715042,22.6401751966494,22.8945617147846,22.901501844022,22.7731190796954
"POT011297",21.5120035287258,0,21.5587084402897,21.3856391524591,21.3364172079994,21.5776390385501,21.4866484676508,21.351700596667,21.3834258638007,0,0,21.2433041713034
"POT004933",24.5225298106668,24.3840322209677,24.8274043463455,24.705301219932,24.72041085918,24.8114213418774,24.7988225945602,24.7281144119952,24.9973993434978,25.0601506784436,24.8892510554893,24.8565710449539
"POT011203",23.1119710761528,23.4429100952452,23.7017633242755,23.1614948243611,22.7992278584733,23.0487482717345,23.1019102891441,23.034898346436,23.1871146220238,23.2042188807776,22.7091250516335,23.3147890026898
"POT003947",23.9879786864227,23.8050865065626,24.0410127123466,24.0344786044876,24.0819657710933,24.1020545097735,23.6460339094867,24.1263648141995,23.8494776431772,23.8967063817874,23.9403781246438,24.0500113591596
"POT004124",22.8466113606962,22.7047842780725,0,23.4633866714456,22.6898717464561,22.7719512315873,22.7396858572959,0,23.4469530299611,23.6095277594838,23.1342997158497,23.5549672517014
"POT011313",23.9808508178924,24.1689793220434,24.4606398691533,23.3722550531914,23.9239744683558,23.5270722298269,23.7990697202466,23.6949801437942,23.9822443896413,23.4194407519821,23.5498072249196,23.4097638272633
"POT011560",23.2158013614497,23.3216859229905,23.4714718051344,23.2486699977474,23.4597647887325,23.5292189203723,23.3590406564105,23.7603016884751,23.2588247849068,23.1219463845884,22.9526573658069,23.3465158973451
"POT000847",25.1363353199788,24.782717924546,24.7759542223267,25.2168968019283,25.2494514521536,25.0662002407718,24.7708731535534,25.1602718395999,25.0595732044374,25.1819617424137,25.2504276752928,25.1827574403461
"POT000955",24.3067470489138,23.9444947437684,23.6600333344167,23.5409689593306,22.8359370543096,23.3447564304042,23.7812676529649,23.7656729733257,23.5765784537153,24.0018720199549,23.6818534866767,23.3459747514119
"POT003425",27.4437164278717,27.3973798238003,27.1754089906145,28.5708007325735,28.7213304191892,28.5423719642154,28.7544898744415,28.633048317577,28.632979005557,28.6900916202207,28.6506150732541,28.5839116480644
"POT002945",30.7830833879877,30.7943608804346,30.5549928591941,30.4412446199804,30.6340875984775,30.6796775388566,30.4170960274044,30.5994784301732,30.3518446312096,30.3451964983483,30.4550325128779,30.5640185645809
"POT009490",21.9664885536733,0,21.5974615577183,0,22.065723781162,21.8981097817432,21.6094150357238,21.9530838306576,21.8698543612082,21.6589662925042,21.8836784447033,21.9068318910027
"POT003297",22.8494967326313,22.466451915165,22.7349609481512,22.493847632954,22.2355246216905,22.7097981761089,22.4051476971135,22.2631304836088,22.1466258502287,22.5935461370647,22.2618974966265,22.3820540291853
"POT006051",23.8564285682812,23.6150404621794,23.6906178485957,23.6643804414071,23.9929991698219,23.8473762596687,24.0454357288069,24.0127377359688,23.9214341921905,23.843164287876,23.908573667594,24.0075289825676
"POT006066",22.9014834304388,22.9278307580244,22.9423663074086,23.049479667653,23.3587724476272,23.4079502568914,23.2058004071197,23.2593996210698,23.3508377730082,23.4405042311886,23.3555500469407,23.4324980633108
